area,mean_price_eur_mwh,load_weighted_price_eur_mwh,price_std_eur_mwh,price_load_sum,price_sq_load_sum,load_twh,generation_twh,consumer_surplus_meur,producer_surplus_meur,societal_surplus_meur,scenario,scenario_folder,load_mode,case,hydro_uprated,is_baseline,baseline,delta_mean_price_eur_mwh,delta_pct_mean_price_eur_mwh,delta_price_std_eur_mwh,delta_pct_price_std_eur_mwh,delta_load_twh,delta_pct_load_twh,delta_generation_twh,delta_pct_generation_twh,delta_consumer_surplus_meur,delta_pct_consumer_surplus_meur,delta_producer_surplus_meur,delta_pct_producer_surplus_meur,delta_societal_surplus_meur,delta_pct_societal_surplus_meur
NO3,26.2488872360521,69.31265546291672,168.19529872355284,2288253640.283377,1092545695508.6511,33.01350417179769,26.066649669940222,30725.25053151431,1064.9920025251865,31790.242534039495,N-LLPS+,LLPS_N_UPRATE_TrueHYD_FalseFF_LLPSLOAD_22.91TWH_900p8407111111112NO2-2005p0970666666665NO1NUKE_NoneOFF,LLPS,N,True,False,B23-LLPS,-11.94031932420485,-31.26621472316997,-32.81696885619533,-16.325853765704007,0.0,0.0,-0.1239320992153381,-0.4731933803826074,989.9129639172133,3.329079287117062,-609.5426328949495,-36.40071814591144,380.3703310222627,1.21098974412804
NO3,26.32750433273947,69.40829003196252,168.5304474368268,2291410872.527539,1096709349357.9276,33.01350417179769,26.073770321781147,30722.09329927015,1066.268332780157,31788.361632050306,OWN-LLPS+,LLPS_OWN_UPRATE_TrueHYD_FalseFF_LLPSLOAD_22.91TWH_1781p3768888888892NO1NUKE_1400NO2-500NO2OFF,LLPS,OWN,True,False,B23-LLPS,-11.86170222751748,-31.060352638647938,-32.48182014292138,-16.159123288350933,0.0,0.0,-0.11681144737441329,-0.4460055465891987,986.7557316730527,3.318461508734747,-608.2663026399791,-36.32449814854781,378.489429033074,1.20500149311883
NO3,28.33842516209628,74.56104767035508,179.05439867656492,2461521458.3188734,1241962332612.962,33.01350417179769,26.101912457742646,30551.982713478817,1152.3531821668892,31704.335895645705,OW-LLPS+,LLPS_OW_UPRATE_TrueHYD_FalseFF_LLPSLOAD_22.91TWH_NoneNUKE_3000NO2-500NO2-1500NO5OFF,LLPS,OW,True,False,B23-LLPS,-9.85078139816067,-25.79467416432857,-21.957868903183254,-10.923646187152157,0.0,0.0,-0.08866931141291445,-0.33855418789260955,816.645145881721,2.746379266841173,-522.1814532532469,-31.18367588271669,294.4636926284729,0.9374877131788736
NO4,12.890186614792475,28.49719795248506,61.88168764429821,667501316.5469908,108718162923.53488,23.42340175549723,27.225605096028062,22755.900438950244,421.5588831035624,23177.459322053808,B23-BA,BASELINE_23TWh_BA_FalseHYD_FalseFF_BALOAD_22.91TWH_NoneNUKE_NoneOFF,BA,BASELINE_23TWh,False,True,B23-BA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO4,13.498952252060851,31.5818725850125,81.13611570066547,739753456.1790043,177560376896.08154,23.423356363297525,27.218823192428992,22683.602907118522,487.9870011126753,23171.5899082312,B23-LLPS,BASELINE_23TWh_LLPS_FalseHYD_FalseFF_LLPSLOAD_22.91TWH_NoneNUKE_NoneOFF,LLPS,BASELINE_23TWh,False,True,B23-LLPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO4,9.437657482529545,21.329678728217925,59.65953372345493,499613634.1667317,94026574396.38605,23.42340175549723,27.02138275044227,22923.7881213305,231.53748591506994,23155.32560724557,N-BA,BA_N_FalseHYD_FalseFF_BALOAD_22.91TWH_900p8407111111112NO2-2005p0970666666665NO1NUKE_NoneOFF,BA,N,False,False,B23-BA,-3.4525291322629297,-26.784167176454126,-2.222153920843283,-3.5909717485670942,0.0,0.0,-0.20422234558579078,-0.7501113193461575,167.8876823802566,0.7377764849633938,-190.02139718849244,-45.07588496049099,-22.133714808238437,-0.09549672593828165
NO4,9.633166406091032,21.76172401190328,59.4808277109869,509733604.42306155,93963948146.69531,23.42340175549723,27.04325782590492,22913.66815107417,243.03977606557928,23156.70792713975,OWN-BA,BA_OWN_FalseHYD_FalseFF_BALOAD_22.91TWH_1781p3768888888892NO1NUKE_1400NO2-500NO2OFF,BA,OWN,False,False,B23-BA,-3.2570202087014426,-25.267440309698568,-2.4008599333113096,-3.879758333534275,0.0,0.0,-0.18234727012314167,-0.669763883961368,157.76771212392487,0.6933046334386356,-178.5191070379831,-42.34737167052584,-20.751394914059347,-0.08953265595558176
NO4,10.306175553939664,23.255221754998374,64.58059291207975,544716402.0805063,110358381077.7822,23.42340175549723,27.070711764965843,22878.685353416728,274.7511213313448,23153.436474748072,OW-BA,BA_OW_FalseHYD_FalseFF_BALOAD_22.91TWH_NoneNUKE_3000NO2-500NO2-1500NO5OFF,BA,OW,False,False,B23-BA,-2.584011060852811,-20.04634330031701,2.698905267781541,4.361395706101462,0.0,0.0,-0.15489333106221892,-0.5689252103521338,122.78491446648331,0.5395739658638949,-146.8077617722176,-34.82497170772511,-24.022847305735922,-0.10364745752299827
NO4,10.034310550019745,24.105766319313375,76.39409766045861,564637954.9076521,150311100572.69064,23.423356363297525,27.03253292974122,22858.718408389872,291.6956424668878,23150.414050856758,N-LLPS,LLPS_N_FalseHYD_FalseFF_LLPSLOAD_22.91TWH_900p8407111111112NO2-2005p0970666666665NO1NUKE_NoneOFF,LLPS,N,False,False,B23-LLPS,-3.4646417020411064,-25.666004570926372,-4.742018040206858,-5.8445218867779305,0.0,0.0,-0.18629026268777338,-0.6844170351185155,175.11550127134979,0.771991565838932,-196.29135864578745,-40.224710534956266,-21.175857374440966,-0.09138715754208436
NO4,10.40956034231177,25.023560104678303,78.92671619427222,586135765.8102746,160581281097.94843,23.423356363297525,27.042562499207044,22837.220597487252,313.96633802821856,23151.18693551547,OWN-LLPS,LLPS_OWN_FalseHYD_FalseFF_LLPSLOAD_22.91TWH_1781p3768888888892NO1NUKE_1400NO2-500NO2OFF,LLPS,OWN,False,False,B23-LLPS,-3.0893919097490805,-22.88616073352975,-2.209399506393254,-2.723077740798396,0.0,0.0,-0.17626069322194837,-0.6475691177970394,153.6176903687301,0.6772190952104973,-174.02066308445671,-35.660921845800495,-20.402972715728538,-0.0880516736077779
NO4,11.177646386883577,26.875418748958737,84.95549825979344,629512510.7697083,185975003826.85855,23.423356363297525,27.073013077008206,22793.84385252782,354.4333988056385,23148.27725133346,OW-LLPS,LLPS_OW_FalseHYD_FalseFF_LLPSLOAD_22.91TWH_NoneNUKE_3000NO2-500NO2-1500NO5OFF,LLPS,OW,False,False,B23-LLPS,-2.3213058651772744,-17.196192873583108,3.8193825591279733,4.707376642503786,0.0,0.0,-0.1458101154207867,-0.535695883653575,110.24094540929946,0.4859939836748944,-133.55360230703678,-27.368270466737187,-23.312656897738634,-0.10060879287984173
NO4,9.383356411729345,21.19028889343482,58.39860401349938,496348650.0659746,90400869209.3306,23.42340175549723,27.15988046015621,22927.05310543126,227.39445666559072,23154.44756209685,N-BA+,BA_N_UPRATE_TrueHYD_FalseFF_BALOAD_22.91TWH_900p8407111111112NO2-2005p0970666666665NO1NUKE_NoneOFF,BA,N,True,False,B23-BA,-3.5068302030631298,-27.20542617310733,-3.4830836307988307,-5.628617711300837,0.0,0.0,-0.0657246358718524,-0.24140743847577864,171.15266648101533,0.7521243421686846,-194.16442643797166,-46.05867275492145,-23.011759956956666,-0.09928508399995561
NO4,9.583897342215378,21.645748160986397,60.59348859846523,507017055.47309977,96975442836.12117,23.42340175549723,27.179148163851483,22916.384700024133,237.54171371921834,23153.926413743353,OWN-BA+,BA_OWN_UPRATE_TrueHYD_FalseFF_BALOAD_22.91TWH_1781p3768888888892NO1NUKE_1400NO2-500NO2OFF,BA,OWN,True,False,B23-BA,-3.3062892725770965,-25.649661803832043,-1.2881990458329824,-2.0817128537891083,0.0,0.0,-0.04645693217657865,-0.17063691334947131,160.48426107388877,0.7052424117623363,-184.01716938434404,-43.65159335027876,-23.53290831045524,-0.10153359772295326
NO4,10.347607307830076,23.376081924379477,66.61796645442564,547547358.3841574,116751478644.5542,23.42340175549723,27.203267285841545,22875.854397113075,274.9418507905033,23150.796247903578,OW-BA+,BA_OW_UPRATE_TrueHYD_FalseFF_BALOAD_22.91TWH_NoneNUKE_3000NO2-500NO2-1500NO5OFF,BA,OW,True,False,B23-BA,-2.5425793069623985,-19.724922399840157,4.7362788101274305,7.653764773436705,0.0,0.0,-0.02233781018651726,-0.08204706601645419,119.95395816283053,0.5271334284689995,-146.6170323130591,-34.77972785999634,-26.663074150230386,-0.11503881327001164
NO4,10.125239644640612,24.28100730644753,77.92997088012318,568742686.9987515,156061570865.97888,23.423356363297525,27.1673730329622,22854.613676298773,293.93264627935446,23148.546322578128,N-LLPS+,LLPS_N_UPRATE_TrueHYD_FalseFF_LLPSLOAD_22.91TWH_900p8407111111112NO2-2005p0970666666665NO1NUKE_NoneOFF,LLPS,N,True,False,B23-LLPS,-3.3737126074202397,-24.992403443053764,-3.206144820542292,-3.951563114471347,0.0,0.0,-0.051450159466792655,-0.18902418779480404,171.01076918025137,0.753895974464379,-194.05435483332082,-39.76629590354889,-23.043585653071204,-0.09944758104356696
NO4,10.34382090502213,24.805535809584082,79.67401846383338,581028905.050426,163103010024.06683,23.423356363297525,27.179816783930512,22842.3274582471,305.74104034947925,23148.068498596578,OWN-LLPS+,LLPS_OWN_UPRATE_TrueHYD_FalseFF_LLPSLOAD_22.91TWH_1781p3768888888892NO1NUKE_1400NO2-500NO2OFF,LLPS,OWN,True,False,B23-LLPS,-3.155131347038722,-23.373157324540028,-1.4620972368320935,-1.8020301122451952,0.0,0.0,-0.03900640849848003,-0.14330674115745676,158.72455112857642,0.6997325415124677,-182.24596076319602,-37.34647856349677,-23.521409634620795,-0.10150969237663458
NO4,11.216122803308963,26.921788982440525,86.45472475787435,630598657.2732015,192052833970.69333,23.423356363297525,27.208262813713038,22792.757706024327,352.82801227739265,23145.58571830172,OW-LLPS+,LLPS_OW_UPRATE_TrueHYD_FalseFF_LLPSLOAD_22.91TWH_NoneNUKE_3000NO2-500NO2-1500NO5OFF,LLPS,OW,True,False,B23-LLPS,-2.2828294487518885,-16.911160259888874,5.3186090572088744,6.555168449067438,0.0,0.0,-0.0105603787159545,-0.038798072353443645,109.15479890580536,0.4812057385802263,-135.15898883528263,-27.697251879066894,-26.004189929477434,-0.11222445258380831
NO5,35.463190778186515,79.34626523159864,92.98242812890291,1574931410.9421644,296572684991.7546,19.84884110607096,23.70997380720926,18273.9096951288,1563.0522619688802,19836.961957097683,B23-BA,BASELINE_23TWh_BA_FalseHYD_FalseFF_BALOAD_22.91TWH_NoneNUKE_NoneOFF,BA,BASELINE_23TWh,False,True,B23-BA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO5,38.896027758655286,91.62459442900501,138.41443549923102,1818638168.6760166,546906313064.8191,19.848799113486734,23.71352607740793,18030.16094481072,1759.9660374863495,19790.126982297068,B23-LLPS,BASELINE_23TWh_LLPS_FalseHYD_FalseFF_LLPSLOAD_22.91TWH_NoneNUKE_NoneOFF,LLPS,BASELINE_23TWh,False,True,B23-LLPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO5,21.191322250295777,48.1129432877091,35.335404893645055,954986166.4631416,70730276437.35172,19.84884110607096,23.57111988848688,18893.854939607823,857.0995694023003,19750.954509010124,N-BA,BA_N_FalseHYD_FalseFF_BALOAD_22.91TWH_900p8407111111112NO2-2005p0970666666665NO1NUKE_NoneOFF,BA,N,False,False,B23-BA,-14.271868527890739,-40.24417491690961,-57.647023235257855,-61.99776064714178,0.0,0.0,-0.13885391872237918,-0.5856350574295415,619.9452444790222,3.3925156401767618,-705.9526925665799,-45.16500885756277,-86.00744808755917,-0.43357167429958005
NO5,21.314139304617846,48.284543956105864,36.42699082425809,958392240.8638444,72613468876.22392,19.84884110607096,23.573130174525495,18890.44886520712,861.907015333696,19752.355880540814,OWN-BA,BA_OWN_FalseHYD_FalseFF_BALOAD_22.91TWH_1781p3768888888892NO1NUKE_1400NO2-500NO2OFF,BA,OWN,False,False,B23-BA,-14.149051473568669,-39.897852288778765,-56.55543730464482,-60.82379051904429,0.0,0.0,-0.13684363268376387,-0.5771564059769445,616.5391700783184,3.373876638137632,-701.1452466351842,-44.85744102708344,-84.60607655686908,-0.4265072279709492
NO5,24.185523541276776,55.36184295397757,84.79405160321767,1098868424.132755,203549167708.11932,19.84884110607096,23.60573684295301,18749.97268193821,980.2918991776673,19730.264581115876,OW-BA,BA_OW_FalseHYD_FalseFF_BALOAD_22.91TWH_NoneNUKE_3000NO2-500NO2-1500NO5OFF,BA,OW,False,False,B23-BA,-11.277667236909739,-31.80105058072399,-8.188376525685243,-8.806369859833705,0.0,0.0,-0.1042369642562484,-0.4396334011324554,476.06298680940745,2.6051512497969145,-582.7603627912129,-37.28348545794276,-106.69737598180654,-0.5378715562018312
NO5,21.932121293280925,51.59750872038802,44.907839592934614,1024148585.3473619,92872867748.28072,19.848799113486734,23.57866785248391,18824.65052813937,928.3075989139868,19752.958127053356,N-LLPS,LLPS_N_FalseHYD_FalseFF_LLPSLOAD_22.91TWH_900p8407111111112NO2-2005p0970666666665NO1NUKE_NoneOFF,LLPS,N,False,False,B23-LLPS,-16.96390646537436,-43.613467602998334,-93.50659590629641,-67.55552307029124,0.0,0.0,-0.13485822492402022,-0.56869747874611,794.48958332865,4.406447539545192,-831.6584385723627,-47.25423223280882,-37.16885524371173,-0.1878151427576009
NO5,22.133532336314634,52.0224562687826,49.329588969288906,1032583283.8692145,102017752187.09384,19.848799113486734,23.581073972602265,18816.21582961752,934.3864702419766,19750.602299859496,OWN-LLPS,LLPS_OWN_FalseHYD_FalseFF_LLPSLOAD_22.91TWH_1781p3768888888892NO1NUKE_1400NO2-500NO2OFF,LLPS,OWN,False,False,B23-LLPS,-16.762495422340653,-43.09564854886911,-89.08484652994211,-64.36095065419462,0.0,0.0,-0.13245210480566527,-0.5585508640651019,786.0548848067992,4.359666490015634,-825.5795672443729,-46.90883515135878,-39.524682437571755,-0.1997191957026244
NO5,27.153280818644173,65.63892177169907,121.55602810411072,1302853772.2723258,378801151871.2611,19.848799113486734,23.609738342921666,18545.94534121441,1165.1607631648553,19711.106104379265,OW-LLPS,LLPS_OW_FalseHYD_FalseFF_LLPSLOAD_22.91TWH_NoneNUKE_3000NO2-500NO2-1500NO5OFF,LLPS,OW,False,False,B23-LLPS,-11.742746940011113,-30.190092964950836,-16.858407395120295,-12.179659826892806,0.0,0.0,-0.10378773448626433,-0.43767314125900386,515.7843964036911,2.860675498030646,-594.8052743214942,-33.79640638810381,-79.02087791780286,-0.39929444610683745
NO5,20.617864207778723,46.658373413591214,34.42421501612729,926114640.1540979,66732406986.60464,19.84884110607096,23.648509801858626,18922.726465916865,810.8574544866294,19733.583920403493,N-BA+,BA_N_UPRATE_TrueHYD_FalseFF_BALOAD_22.91TWH_900p8407111111112NO2-2005p0970666666665NO1NUKE_NoneOFF,BA,N,True,False,B23-BA,-14.845326570407792,-41.861226372047675,-58.55821311277562,-62.97771986723718,0.0,0.0,-0.06146400535063279,-0.25923270034125484,648.8167707880639,3.550508794300413,-752.1948074822508,-48.12345855504265,-103.37803669419009,-0.5211384531450459
NO5,20.757537621622568,46.86455233817618,36.457322491468844,930207052.8676054,69975553596.84444,19.84884110607096,23.64873002841722,18918.634053203357,815.779755805573,19734.41380900893,OWN-BA+,BA_OWN_UPRATE_TrueHYD_FalseFF_BALOAD_22.91TWH_1781p3768888888892NO1NUKE_1400NO2-500NO2OFF,BA,OWN,True,False,B23-BA,-14.705653156563947,-41.46737175609541,-56.525105637434066,-60.79116965957533,0.0,0.0,-0.061243778792039905,-0.25830386524264365,644.7243580745562,3.5281139549814986,-747.2725061633072,-47.80854257694584,-102.5481480887538,-0.5169549062529809
NO5,23.71755975987099,54.02594911342445,84.19166080161122,1072352479.5570374,198628125587.21765,19.84884110607096,23.67755603997429,18776.488626513925,935.3707920682416,19711.859418582168,OW-BA+,BA_OW_UPRATE_TrueHYD_FalseFF_BALOAD_22.91TWH_NoneNUKE_3000NO2-500NO2-1500NO5OFF,BA,OW,True,False,B23-BA,-11.745631018315525,-33.12062665703586,-8.79076732729169,-9.454224313334686,0.0,0.0,-0.0324177672349677,-0.13672628868577977,502.5789313851237,2.7502539947381597,-627.6814699006386,-40.15742052732051,-125.10253851551533,-0.6306537199903917
NO5,21.54258787666754,50.47171015147599,44.75827816467637,1001802835.710776,90325870378.49971,19.848799113486734,23.646854872481754,18846.996277775957,889.6788630277847,19736.67514080374,N-LLPS+,LLPS_N_UPRATE_TrueHYD_FalseFF_LLPSLOAD_22.91TWH_900p8407111111112NO2-2005p0970666666665NO1NUKE_NoneOFF,LLPS,N,True,False,B23-LLPS,-17.353439881987747,-44.614941118572695,-93.65615733455465,-67.66357641582475,0.0,0.0,-0.06667120492617684,-0.2811526413597978,816.8353329652382,4.530382925951265,-870.2871744585648,-49.4490891256937,-53.451841493326356,-0.27009347409008955
NO5,21.670483279164856,50.7599783308548,49.69442266008601,1007524612.8940767,100159244410.11539,19.848799113486734,23.650943443947096,18841.27450059266,894.1978182706912,19735.47231886335,OWN-LLPS+,LLPS_OWN_UPRATE_TrueHYD_FalseFF_LLPSLOAD_22.91TWH_1781p3768888888892NO1NUKE_1400NO2-500NO2OFF,LLPS,OWN,True,False,B23-LLPS,-17.22554447949043,-44.286127587044774,-88.720012839145,-64.09736998828991,0.0,0.0,-0.06258263346083481,-0.2639111250538898,811.1135557819398,4.4986484494770265,-865.7682192156583,-49.19232535033355,-54.65466343371736,-0.27617136303676976
NO5,26.393790311039055,63.49038006281353,118.06621129431731,1260207799.5057092,356695992685.2514,19.848799113486734,23.68600379491454,18588.591313981025,1106.003353956738,19694.594667937763,OW-LLPS+,LLPS_OW_UPRATE_TrueHYD_FalseFF_LLPSLOAD_22.91TWH_NoneNUKE_3000NO2-500NO2-1500NO5OFF,LLPS,OW,True,False,B23-LLPS,-12.502237447616231,-32.142710112176395,-20.348224204913706,-14.700940788091971,0.0,0.0,-0.027522282493389838,-0.11606153552849545,558.4303691703062,3.0972012445126214,-653.9626835296115,-37.157687682634254,-95.53231435930502,-0.4827271418963702
SE1,9.113025605812286,19.722643271611307,20.38586265985362,212176101.37794212,8655517736.087244,10.757995186342367,27.28766365827304,10545.819084964423,203.46436991617256,10749.283454880597,B23-BA,BASELINE_23TWh_BA_FalseHYD_FalseFF_BALOAD_22.91TWH_NoneNUKE_NoneOFF,BA,BASELINE_23TWh,False,True,B23-BA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SE1,9.041635894589303,19.665379111960103,20.35639541016535,211560053.82406452,8618337197.89384,10.757995186342367,27.282548604260263,10546.435132518303,202.8387838944116,10749.273916412714,B23-LLPS,BASELINE_23TWh_LLPS_FalseHYD_FalseFF_LLPSLOAD_22.91TWH_NoneNUKE_NoneOFF,LLPS,BASELINE_23TWh,False,True,B23-LLPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SE1,6.859727390084907,14.92377494448425,16.579851580223103,160549899.01481837,5353291761.889673,10.757995186342367,27.29919703895953,10597.445287327548,78.9362016290915,10676.381488956638,N-BA,BA_N_FalseHYD_FalseFF_BALOAD_22.91TWH_900p8407111111112NO2-2005p0970666666665NO1NUKE_NoneOFF,BA,N,False,False,B23-BA,-2.253298215727379,-24.72612624165377,-3.8060110796305153,-18.669855395061532,0.0,0.0,0.011533380686490347,0.04226591485047739,51.62620236312432,0.4895418928315371,-124.52816828708106,-61.2039190637588,-72.90196592395841,-0.6782030284154248
SE1,7.042147494030843,15.346725274246113,16.899149800362956,165099996.62645844,5606026154.158992,10.757995186342367,27.290824720538808,10592.895189715908,88.72017511170263,10681.61536482761,OWN-BA,BA_OWN_FalseHYD_FalseFF_BALOAD_22.91TWH_1781p3768888888892NO1NUKE_1400NO2-500NO2OFF,BA,OWN,False,False,B23-BA,-2.070878111781443,-22.724374991996484,-3.4867128594906625,-17.103582603630173,0.0,0.0,0.0031610622657680665,0.011584217342145741,47.07610475148431,0.44639590696755366,-114.74419480446993,-56.39522775006976,-67.66809005298637,-0.6295125655307043
SE1,7.248855372561079,15.732035428341973,17.526360583908872,169245161.40947053,5967139922.924451,10.757995186342367,27.2885778198318,10588.750024932895,97.00679998182727,10685.756824914723,OW-BA,BA_OW_FalseHYD_FalseFF_BALOAD_22.91TWH_NoneNUKE_3000NO2-500NO2-1500NO5OFF,BA,OW,False,False,B23-BA,-1.8641702332512073,-20.456106609228005,-2.8595020759447465,-14.026887768532035,0.0,0.0,0.0009141615587608953,0.0033500909796055074,42.93093996847165,0.40708966864110085,-106.45756993434529,-52.32246313111523,-63.526629965874235,-0.5909847873351097
SE1,6.758861025205066,14.75714290986262,16.495024397382522,158757272.38846844,5269901804.632676,10.757995186342367,27.284554304636625,10599.237913953897,74.87280855003901,10674.110722503936,N-LLPS,LLPS_N_FalseHYD_FalseFF_LLPSLOAD_22.91TWH_900p8407111111112NO2-2005p0970666666665NO1NUKE_NoneOFF,LLPS,N,False,False,B23-LLPS,-2.2827748693842373,-25.24736558735235,-3.861371012782829,-18.968834781302096,0.0,0.0,0.0020057003763618297,0.007351587292869819,52.802781435593715,0.5006694752503099,-127.96597534437258,-63.087528374744004,-75.16319390877834,-0.6992397299878471
SE1,6.979544476865851,15.265187161297051,17.15855247604297,164222809.99984896,5674217014.0049925,10.757995186342367,27.273610023878256,10593.772376342518,88.07375403498547,10681.846130377504,OWN-LLPS,LLPS_OWN_FalseHYD_FalseFF_LLPSLOAD_22.91TWH_1781p3768888888892NO1NUKE_1400NO2-500NO2OFF,LLPS,OWN,False,False,B23-LLPS,-2.062091417723452,-22.80661864472389,-3.197842934122381,-15.709278925312471,0.0,0.0,-0.008938580382007899,-0.03276299627158773,47.337243824214966,0.44884592025089015,-114.76502985942612,-56.579431041731866,-67.42778603521037,-0.6272775869285189
SE1,7.208598589745368,15.728826231231986,17.82430548925983,169210636.88240924,6079362882.977062,10.757995186342367,27.276225777960427,10588.784549459957,97.27396824261508,10686.058517702571,OW-LLPS,LLPS_OW_FalseHYD_FalseFF_LLPSLOAD_22.91TWH_NoneNUKE_3000NO2-500NO2-1500NO5OFF,LLPS,OW,False,False,B23-LLPS,-1.833037304843935,-20.273292645425606,-2.53208992090552,-12.43879316492876,0.0,0.0,-0.006322826299836493,-0.023175350629996355,42.349416941653544,0.4015519595913093,-105.56481565179651,-52.043703686741004,-63.215398710142836,-0.5880899417180291
SE1,6.876554528906112,14.978647109932895,16.42302919198658,161140213.50657907,5315264616.406141,10.757995186342367,27.30028204153393,10596.854972835787,78.89325741523322,10675.74823025102,N-BA+,BA_N_UPRATE_TrueHYD_FalseFF_BALOAD_22.91TWH_900p8407111111112NO2-2005p0970666666665NO1NUKE_NoneOFF,BA,N,True,False,B23-BA,-2.2364710769061737,-24.541476932532184,-3.962833467867039,-19.439125701906864,0.0,0.0,0.012618383260889487,0.04624208000696264,51.03588787136323,0.4839442764965221,-124.57111250093934,-61.22502556701339,-73.53522462957699,-0.6840941997504876
SE1,6.96625113539208,15.172272611508715,17.859897445302447,163223235.72048488,5908009021.071594,10.757995186342367,27.293947913987477,10594.771950621882,83.63827083033003,10678.410221452212,OWN-BA+,BA_OWN_UPRATE_TrueHYD_FalseFF_BALOAD_22.91TWH_1781p3768888888892NO1NUKE_1400NO2-500NO2OFF,BA,OWN,True,False,B23-BA,-2.1467744704202056,-23.557208805064622,-2.525965214551171,-12.39076931252763,0.0,0.0,0.006284255714437137,0.023029658358207902,48.95286565745846,0.46419216243954375,-119.82609908584253,-58.89291532232939,-70.87323342838499,-0.659329840224892
SE1,7.26514011833841,15.793482962788055,17.814019147594742,169906213.68925408,6097345318.387823,10.757995186342367,27.28561465602185,10588.088972653113,98.3381069709567,10686.42707962407,OW-BA+,BA_OW_UPRATE_TrueHYD_FalseFF_BALOAD_22.91TWH_NoneNUKE_3000NO2-500NO2-1500NO5OFF,BA,OW,True,False,B23-BA,-1.8478854874738762,-20.277409143844555,-2.5718435122588765,-12.615818889644888,0.0,0.0,-0.002049002251190757,-0.007508895876358924,42.26988768868978,0.4008212861242383,-105.12626294521586,-51.66814366000688,-62.85637525652601,-0.5847494441872472
SE1,6.739966089215618,14.69285979666729,16.327398089508833,158065714.96615,5190346006.85378,10.757995186342367,27.269483444721974,10599.929471376217,73.09615661272838,10673.025627988945,N-LLPS+,LLPS_N_UPRATE_TrueHYD_FalseFF_LLPSLOAD_22.91TWH_900p8407111111112NO2-2005p0970666666665NO1NUKE_NoneOFF,LLPS,N,True,False,B23-LLPS,-2.3016698053736855,-25.45634254915143,-4.028997320656519,-19.792292493220888,0.0,0.0,-0.01306515953828935,-0.04788833964085445,53.494338857914045,0.5072267376203028,-129.7426272816832,-63.96342198009882,-76.24828842376883,-0.7093343142679415
SE1,6.865143006651052,14.972677219888292,17.013436921943804,161075989.45821625,5525716196.864432,10.757995186342367,27.27345916791373,10596.919196884151,80.3784870180405,10677.297683902192,OWN-LLPS+,LLPS_OWN_UPRATE_TrueHYD_FalseFF_LLPSLOAD_22.91TWH_1781p3768888888892NO1NUKE_1400NO2-500NO2OFF,LLPS,OWN,True,False,B23-LLPS,-2.1764928879382515,-24.071892667572563,-3.342958488221548,-16.4221534356332,0.0,0.0,-0.009089436346531699,-0.033315935686127035,50.4840643658481,0.4786836853543837,-122.46029687637109,-60.3732158738036,-71.9762325105221,-0.6695915749306932
SE1,7.161910924567697,15.560625091477892,17.620704691161286,167401129.8305974,5945107903.9563465,10.757995186342367,27.271728918280445,10590.59405651177,93.5663264380684,10684.16038294984,OW-LLPS+,LLPS_OW_UPRATE_TrueHYD_FalseFF_LLPSLOAD_22.91TWH_NoneNUKE_3000NO2-500NO2-1500NO5OFF,LLPS,OW,True,False,B23-LLPS,-1.8797249700216065,-20.789655676651076,-2.735690719004065,-13.438974159629195,0.0,0.0,-0.010819685979818416,-0.039657900501747424,44.1589239934674,0.4187094827645616,-109.27245745634319,-53.87157986178093,-65.11353346287433,-0.6057482018711479
SE2,9.76937169982634,21.04245632375507,21.301078887184183,316700433.3953006,13493128495.89866,15.0505448851888,52.021156422150405,14733.8444517935,364.8660628991112,15098.710514692611,B23-BA,BASELINE_23TWh_BA_FalseHYD_FalseFF_BALOAD_22.91TWH_NoneNUKE_NoneOFF,BA,BASELINE_23TWh,False,True,B23-BA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SE2,9.665607618936411,20.93055582256034,21.140874452770486,315016269.87939423,13320104568.8926,15.0505448851888,52.019065912876336,14735.528615309408,357.8670466437464,15093.395661953155,B23-LLPS,BASELINE_23TWh_LLPS_FalseHYD_FalseFF_LLPSLOAD_22.91TWH_NoneNUKE_NoneOFF,LLPS,BASELINE_23TWh,False,True,B23-LLPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
